variant_id,sample_id,condition_id,split,source_smiles,target_smiles
edit:multiproperty_edit:mpair_00000063_cond_01_2p,edit:multiproperty_edit:mpair_00000063_cond_01_2p,mpair_00000063_cond_01_2p,train,CN1CCN(c2cc3c(c(Cl)c2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC(F)F)CC1
edit:multiproperty_edit:mpair_00000063_cond_02_2p,edit:multiproperty_edit:mpair_00000063_cond_02_2p,mpair_00000063_cond_02_2p,train,CN1CCN(c2cc3c(c(Cl)c2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC(F)F)CC1
edit:multiproperty_edit:mpair_00000065_cond_00_5p,edit:multiproperty_edit:mpair_00000065_cond_00_5p,mpair_00000065_cond_00_5p,train,C[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C(F)(F)F)CCN1,CC1CNCCN1c1c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c2c1F
edit:multiproperty_edit:mpair_00000065_cond_01_3p,edit:multiproperty_edit:mpair_00000065_cond_01_3p,mpair_00000065_cond_01_3p,train,C[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C(F)(F)F)CCN1,CC1CNCCN1c1c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c2c1F
edit:multiproperty_edit:mpair_00000065_cond_02_5p,edit:multiproperty_edit:mpair_00000065_cond_02_5p,mpair_00000065_cond_02_5p,train,C[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C(F)(F)F)CCN1,CC1CNCCN1c1c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c2c1F
edit:multiproperty_edit:mpair_00000066_cond_00_7p,edit:multiproperty_edit:mpair_00000066_cond_00_7p,mpair_00000066_cond_00_7p,train,CN1CCN(c2c(F)c(O)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN(C)CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
edit:multiproperty_edit:mpair_00000066_cond_01_3p,edit:multiproperty_edit:mpair_00000066_cond_01_3p,mpair_00000066_cond_01_3p,train,CN1CCN(c2c(F)c(O)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN(C)CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
edit:multiproperty_edit:mpair_00000066_cond_02_7p,edit:multiproperty_edit:mpair_00000066_cond_02_7p,mpair_00000066_cond_02_7p,train,CN1CCN(c2c(F)c(O)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN(C)CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
edit:multiproperty_edit:mpair_00000067_cond_00_3p,edit:multiproperty_edit:mpair_00000067_cond_00_3p,mpair_00000067_cond_00_3p,train,COc1c(N2CC(C)NC(C)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)c(O)c2c1=O
edit:multiproperty_edit:mpair_00000067_cond_01_3p,edit:multiproperty_edit:mpair_00000067_cond_01_3p,mpair_00000067_cond_01_3p,train,COc1c(N2CC(C)NC(C)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)c(O)c2c1=O
edit:multiproperty_edit:mpair_00000067_cond_02_4p,edit:multiproperty_edit:mpair_00000067_cond_02_4p,mpair_00000067_cond_02_4p,train,COc1c(N2CC(C)NC(C)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)c(O)c2c1=O
edit:multiproperty_edit:mpair_00000070_cond_00_2p,edit:multiproperty_edit:mpair_00000070_cond_00_2p,mpair_00000070_cond_00_2p,train,Nc1c(F)c(N2CCNC(CO)C2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,O=C(O)c1cn(C2CC2)c2c(C(F)(F)F)c(N3CCNCC3)c(F)cc2c1=O
edit:multiproperty_edit:mpair_00000070_cond_01_4p,edit:multiproperty_edit:mpair_00000070_cond_01_4p,mpair_00000070_cond_01_4p,train,Nc1c(F)c(N2CCNC(CO)C2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,O=C(O)c1cn(C2CC2)c2c(C(F)(F)F)c(N3CCNCC3)c(F)cc2c1=O
edit:multiproperty_edit:mpair_00000070_cond_02_2p,edit:multiproperty_edit:mpair_00000070_cond_02_2p,mpair_00000070_cond_02_2p,train,Nc1c(F)c(N2CCNC(CO)C2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,O=C(O)c1cn(C2CC2)c2c(C(F)(F)F)c(N3CCNCC3)c(F)cc2c1=O
edit:multiproperty_edit:mpair_00000071_cond_00_2p,edit:multiproperty_edit:mpair_00000071_cond_00_2p,mpair_00000071_cond_00_2p,train,CCc1c(F)c(N2CCNCC2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Nc1c(F)c(N2CCNCC2)c(Cl)c2c1c(=O)c(C(=O)O)cn2C1CC1
edit:multiproperty_edit:mpair_00000071_cond_01_2p,edit:multiproperty_edit:mpair_00000071_cond_01_2p,mpair_00000071_cond_01_2p,train,CCc1c(F)c(N2CCNCC2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Nc1c(F)c(N2CCNCC2)c(Cl)c2c1c(=O)c(C(=O)O)cn2C1CC1
edit:multiproperty_edit:mpair_00000071_cond_02_5p,edit:multiproperty_edit:mpair_00000071_cond_02_5p,mpair_00000071_cond_02_5p,train,CCc1c(F)c(N2CCNCC2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Nc1c(F)c(N2CCNCC2)c(Cl)c2c1c(=O)c(C(=O)O)cn2C1CC1
edit:multiproperty_edit:mpair_00000073_cond_00_5p,edit:multiproperty_edit:mpair_00000073_cond_00_5p,mpair_00000073_cond_00_5p,train,CN1CCN(c2c(N)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN1CCN(c2cc3c(c(Cl)c2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
edit:multiproperty_edit:mpair_00000073_cond_01_4p,edit:multiproperty_edit:mpair_00000073_cond_01_4p,mpair_00000073_cond_01_4p,train,CN1CCN(c2c(N)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN1CCN(c2cc3c(c(Cl)c2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
edit:multiproperty_edit:mpair_00000073_cond_02_4p,edit:multiproperty_edit:mpair_00000073_cond_02_4p,mpair_00000073_cond_02_4p,train,CN1CCN(c2c(N)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN1CCN(c2cc3c(c(Cl)c2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
edit:multiproperty_edit:mpair_00000074_cond_00_6p,edit:multiproperty_edit:mpair_00000074_cond_00_6p,mpair_00000074_cond_00_6p,train,Nc1c(F)c(N2CCNC(CO)C2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
edit:multiproperty_edit:mpair_00000074_cond_01_5p,edit:multiproperty_edit:mpair_00000074_cond_01_5p,mpair_00000074_cond_01_5p,train,Nc1c(F)c(N2CCNC(CO)C2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
edit:multiproperty_edit:mpair_00000074_cond_02_5p,edit:multiproperty_edit:mpair_00000074_cond_02_5p,mpair_00000074_cond_02_5p,train,Nc1c(F)c(N2CCNC(CO)C2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
edit:multiproperty_edit:mpair_00000075_cond_00_2p,edit:multiproperty_edit:mpair_00000075_cond_00_2p,mpair_00000075_cond_00_2p,train,CN1CCN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,O=C(O)c1cn(C2CC2)c2c(OC(F)F)c(N3CCNCC3)c(F)cc2c1=O
edit:multiproperty_edit:mpair_00000075_cond_01_2p,edit:multiproperty_edit:mpair_00000075_cond_01_2p,mpair_00000075_cond_01_2p,train,CN1CCN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,O=C(O)c1cn(C2CC2)c2c(OC(F)F)c(N3CCNCC3)c(F)cc2c1=O
edit:multiproperty_edit:mpair_00000075_cond_02_2p,edit:multiproperty_edit:mpair_00000075_cond_02_2p,mpair_00000075_cond_02_2p,train,CN1CCN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,O=C(O)c1cn(C2CC2)c2c(OC(F)F)c(N3CCNCC3)c(F)cc2c1=O
edit:multiproperty_edit:mpair_00000076_cond_00_3p,edit:multiproperty_edit:mpair_00000076_cond_00_3p,mpair_00000076_cond_00_3p,train,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,CN(C)CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
edit:multiproperty_edit:mpair_00000076_cond_01_5p,edit:multiproperty_edit:mpair_00000076_cond_01_5p,mpair_00000076_cond_01_5p,train,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,CN(C)CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
edit:multiproperty_edit:mpair_00000076_cond_02_2p,edit:multiproperty_edit:mpair_00000076_cond_02_2p,mpair_00000076_cond_02_2p,train,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,CN(C)CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
edit:multiproperty_edit:mpair_00000077_cond_00_2p,edit:multiproperty_edit:mpair_00000077_cond_00_2p,mpair_00000077_cond_00_2p,train,CCCCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
edit:multiproperty_edit:mpair_00000077_cond_01_3p,edit:multiproperty_edit:mpair_00000077_cond_01_3p,mpair_00000077_cond_01_3p,train,CCCCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
edit:multiproperty_edit:mpair_00000077_cond_02_2p,edit:multiproperty_edit:mpair_00000077_cond_02_2p,mpair_00000077_cond_02_2p,train,CCCCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
edit:multiproperty_edit:mpair_00000078_cond_00_5p,edit:multiproperty_edit:mpair_00000078_cond_00_5p,mpair_00000078_cond_00_5p,train,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,COc1c(N2CC(C)NC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
edit:multiproperty_edit:mpair_00000078_cond_01_4p,edit:multiproperty_edit:mpair_00000078_cond_01_4p,mpair_00000078_cond_01_4p,train,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,COc1c(N2CC(C)NC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
edit:multiproperty_edit:mpair_00000078_cond_02_4p,edit:multiproperty_edit:mpair_00000078_cond_02_4p,mpair_00000078_cond_02_4p,train,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,COc1c(N2CC(C)NC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
edit:multiproperty_edit:mpair_00000080_cond_00_2p,edit:multiproperty_edit:mpair_00000080_cond_00_2p,mpair_00000080_cond_00_2p,train,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1,CCC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CCN1
edit:multiproperty_edit:mpair_00000080_cond_01_2p,edit:multiproperty_edit:mpair_00000080_cond_01_2p,mpair_00000080_cond_01_2p,train,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1,CCC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CCN1
edit:multiproperty_edit:mpair_00000080_cond_02_5p,edit:multiproperty_edit:mpair_00000080_cond_02_5p,mpair_00000080_cond_02_5p,train,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1,CCC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CCN1
edit:multiproperty_edit:mpair_00000081_cond_00_2p,edit:multiproperty_edit:mpair_00000081_cond_00_2p,mpair_00000081_cond_00_2p,train,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,CN1CCN(c2c(F)c(NCCO)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000081_cond_01_2p,edit:multiproperty_edit:mpair_00000081_cond_01_2p,mpair_00000081_cond_01_2p,train,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,CN1CCN(c2c(F)c(NCCO)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000081_cond_02_2p,edit:multiproperty_edit:mpair_00000081_cond_02_2p,mpair_00000081_cond_02_2p,train,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,CN1CCN(c2c(F)c(NCCO)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000082_cond_00_3p,edit:multiproperty_edit:mpair_00000082_cond_00_3p,mpair_00000082_cond_00_3p,train,CN1CCN(c2c(F)c(S)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000082_cond_01_2p,edit:multiproperty_edit:mpair_00000082_cond_01_2p,mpair_00000082_cond_01_2p,train,CN1CCN(c2c(F)c(S)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000082_cond_02_2p,edit:multiproperty_edit:mpair_00000082_cond_02_2p,mpair_00000082_cond_02_2p,train,CN1CCN(c2c(F)c(S)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000083_cond_00_3p,edit:multiproperty_edit:mpair_00000083_cond_00_3p,mpair_00000083_cond_00_3p,train,CN1CCN(c2c(F)c(S)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN1CCN(c2c(F)c(O)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000083_cond_01_3p,edit:multiproperty_edit:mpair_00000083_cond_01_3p,mpair_00000083_cond_01_3p,train,CN1CCN(c2c(F)c(S)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN1CCN(c2c(F)c(O)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000083_cond_02_3p,edit:multiproperty_edit:mpair_00000083_cond_02_3p,mpair_00000083_cond_02_3p,train,CN1CCN(c2c(F)c(S)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN1CCN(c2c(F)c(O)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000084_cond_00_3p,edit:multiproperty_edit:mpair_00000084_cond_00_3p,mpair_00000084_cond_00_3p,train,CN1CCN(c2c(N)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN1CCN(c2c(F)c(S)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000084_cond_01_3p,edit:multiproperty_edit:mpair_00000084_cond_01_3p,mpair_00000084_cond_01_3p,train,CN1CCN(c2c(N)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN1CCN(c2c(F)c(S)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000084_cond_02_3p,edit:multiproperty_edit:mpair_00000084_cond_02_3p,mpair_00000084_cond_02_3p,train,CN1CCN(c2c(N)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,CN1CCN(c2c(F)c(S)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000086_cond_00_5p,edit:multiproperty_edit:mpair_00000086_cond_00_5p,mpair_00000086_cond_00_5p,train,CCCCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,N#CCN1CCN(c2cc3c(cc2N)c(=O)c(C(=O)O)cn3C2CC2)CC1
edit:multiproperty_edit:mpair_00000086_cond_01_3p,edit:multiproperty_edit:mpair_00000086_cond_01_3p,mpair_00000086_cond_01_3p,train,CCCCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,N#CCN1CCN(c2cc3c(cc2N)c(=O)c(C(=O)O)cn3C2CC2)CC1
edit:multiproperty_edit:mpair_00000086_cond_02_5p,edit:multiproperty_edit:mpair_00000086_cond_02_5p,mpair_00000086_cond_02_5p,train,CCCCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,N#CCN1CCN(c2cc3c(cc2N)c(=O)c(C(=O)O)cn3C2CC2)CC1
edit:multiproperty_edit:mpair_00000087_cond_00_5p,edit:multiproperty_edit:mpair_00000087_cond_00_5p,mpair_00000087_cond_00_5p,train,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)c(O)c2c1=O,Cc1c(F)c(N2CCNCC2)c(Cl)c2c1c(=O)c(C(=O)O)cn2C1CC1
edit:multiproperty_edit:mpair_00000087_cond_01_5p,edit:multiproperty_edit:mpair_00000087_cond_01_5p,mpair_00000087_cond_01_5p,train,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)c(O)c2c1=O,Cc1c(F)c(N2CCNCC2)c(Cl)c2c1c(=O)c(C(=O)O)cn2C1CC1
edit:multiproperty_edit:mpair_00000087_cond_02_4p,edit:multiproperty_edit:mpair_00000087_cond_02_4p,mpair_00000087_cond_02_4p,train,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)c(O)c2c1=O,Cc1c(F)c(N2CCNCC2)c(Cl)c2c1c(=O)c(C(=O)O)cn2C1CC1
edit:multiproperty_edit:mpair_00000088_cond_00_2p,edit:multiproperty_edit:mpair_00000088_cond_00_2p,mpair_00000088_cond_00_2p,train,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
edit:multiproperty_edit:mpair_00000088_cond_01_5p,edit:multiproperty_edit:mpair_00000088_cond_01_5p,mpair_00000088_cond_01_5p,train,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
edit:multiproperty_edit:mpair_00000088_cond_02_4p,edit:multiproperty_edit:mpair_00000088_cond_02_4p,mpair_00000088_cond_02_4p,train,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
edit:multiproperty_edit:mpair_00000089_cond_00_3p,edit:multiproperty_edit:mpair_00000089_cond_00_3p,mpair_00000089_cond_00_3p,train,CN(C)CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1,COc1c(N2CCNCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
edit:multiproperty_edit:mpair_00000089_cond_01_5p,edit:multiproperty_edit:mpair_00000089_cond_01_5p,mpair_00000089_cond_01_5p,train,CN(C)CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1,COc1c(N2CCNCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
edit:multiproperty_edit:mpair_00000089_cond_02_6p,edit:multiproperty_edit:mpair_00000089_cond_02_6p,mpair_00000089_cond_02_6p,train,CN(C)CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1,COc1c(N2CCNCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
edit:multiproperty_edit:mpair_00000090_cond_00_3p,edit:multiproperty_edit:mpair_00000090_cond_00_3p,mpair_00000090_cond_00_3p,train,Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCNCC1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000090_cond_01_4p,edit:multiproperty_edit:mpair_00000090_cond_01_4p,mpair_00000090_cond_01_4p,train,Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCNCC1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000090_cond_02_4p,edit:multiproperty_edit:mpair_00000090_cond_02_4p,mpair_00000090_cond_02_4p,train,Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCNCC1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000092_cond_00_5p,edit:multiproperty_edit:mpair_00000092_cond_00_5p,mpair_00000092_cond_00_5p,train,O=C(O)CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CN1CCN(c2cc3c(c(Cl)c2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
edit:multiproperty_edit:mpair_00000092_cond_01_4p,edit:multiproperty_edit:mpair_00000092_cond_01_4p,mpair_00000092_cond_01_4p,train,O=C(O)CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CN1CCN(c2cc3c(c(Cl)c2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
edit:multiproperty_edit:mpair_00000092_cond_02_3p,edit:multiproperty_edit:mpair_00000092_cond_02_3p,mpair_00000092_cond_02_3p,train,O=C(O)CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CN1CCN(c2cc3c(c(Cl)c2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
edit:multiproperty_edit:mpair_00000093_cond_00_2p,edit:multiproperty_edit:mpair_00000093_cond_00_2p,mpair_00000093_cond_00_2p,train,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC(C)N1,CC(C)(C)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
edit:multiproperty_edit:mpair_00000093_cond_01_2p,edit:multiproperty_edit:mpair_00000093_cond_01_2p,mpair_00000093_cond_01_2p,train,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC(C)N1,CC(C)(C)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
edit:multiproperty_edit:mpair_00000093_cond_02_2p,edit:multiproperty_edit:mpair_00000093_cond_02_2p,mpair_00000093_cond_02_2p,train,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC(C)N1,CC(C)(C)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
edit:multiproperty_edit:mpair_00000094_cond_00_4p,edit:multiproperty_edit:mpair_00000094_cond_00_4p,mpair_00000094_cond_00_4p,train,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)CCN1,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(CO)(CO)CO)CC3)c(F)cc2c1=O
edit:multiproperty_edit:mpair_00000094_cond_01_4p,edit:multiproperty_edit:mpair_00000094_cond_01_4p,mpair_00000094_cond_01_4p,train,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)CCN1,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(CO)(CO)CO)CC3)c(F)cc2c1=O
edit:multiproperty_edit:mpair_00000094_cond_02_6p,edit:multiproperty_edit:mpair_00000094_cond_02_6p,mpair_00000094_cond_02_6p,train,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)CCN1,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(CO)(CO)CO)CC3)c(F)cc2c1=O
edit:multiproperty_edit:mpair_00000095_cond_00_2p,edit:multiproperty_edit:mpair_00000095_cond_00_2p,mpair_00000095_cond_00_2p,train,CC(C)(C)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CN1CCN(c2c(F)c(S)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000095_cond_01_4p,edit:multiproperty_edit:mpair_00000095_cond_01_4p,mpair_00000095_cond_01_4p,train,CC(C)(C)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CN1CCN(c2c(F)c(S)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000095_cond_02_2p,edit:multiproperty_edit:mpair_00000095_cond_02_2p,mpair_00000095_cond_02_2p,train,CC(C)(C)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CN1CCN(c2c(F)c(S)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
edit:multiproperty_edit:mpair_00000096_cond_00_3p,edit:multiproperty_edit:mpair_00000096_cond_00_3p,mpair_00000096_cond_00_3p,train,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1,Nc1c(F)c(N2CCNC(CO)C2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
